Card_Number,Time,Amount,Transaction_Type,Geo_Location,Merchant_Category,Is_International,Is_Recurring,Velocity,User_History_Score,Transaction_Hour,Location_Mismatch,Bot_Activity_Flag,Fraud_Risk_Score,Class
576165430169,17,124.0,0,4,2,1,1,6,0.04,17,0,0,21.3,0
247754180103,4,214.06,0,3,1,0,1,2,0.81,4,0,0,27.52,0
344725217086,7,509.28,0,2,3,1,0,3,0.82,7,0,0,50.0,0
932588394811,17,908.37,2,2,3,0,0,2,0.31,17,1,0,50.0,0
407491816756,10,541.52,1,2,1,0,1,2,0.11,10,1,0,50.0,0
36005324899,1,507.77,2,2,1,1,1,5,0.75,1,1,0,50.0,0
924948930940,1,808.81,3,1,4,1,1,4,0.47,1,0,0,50.0,0
599609380874,11,341.05,1,1,4,0,0,4,0.92,11,1,0,32.97,0
563565514263,2,185.56,2,2,1,1,1,8,0.35,2,0,1,38.73,0
55672591812,2,288.62,2,0,2,0,0,6,0.84,2,0,0,36.52,0
918040477717,18,812.17,3,1,4,0,0,2,0.03,18,1,0,50.0,0
406540059699,20,709.34,2,1,2,0,1,1,0.77,20,0,0,50.0,0
83419712815,23,182.38,1,0,1,1,0,5,0.68,23,0,0,22.14,0
365988930179,9,700.38,0,2,3,1,1,7,0.53,9,0,0,50.0,0
713063788245,7,938.4,2,4,1,0,1,5,0.91,7,0,0,50.0,0
597553672627,11,140.46,2,1,1,1,1,4,0.94,11,0,0,17.94,0
5983540582,10,654.78,1,4,0,1,1,5,0.93,10,0,0,50.0,0
213921029584,4,441.25,2,4,1,1,0,8,0.6,4,1,1,50.0,1
244464684147,17,550.93,0,0,4,0,1,5,0.52,17,0,0,47.08,0
319288777770,7,575.36,3,2,3,0,1,9,0.27,7,1,1,50.0,0
587201165178,3,793.94,3,4,2,1,0,7,0.16,3,0,0,50.0,0
630337331963,15,601.31,3,2,0,0,0,2,0.56,15,1,0,50.0,0
526523948536,7,633.78,0,3,4,0,1,9,0.15,7,1,1,50.0,0
134338157769,5,399.62,3,2,3,0,0,2,0.17,5,1,0,39.95,0
369551776878,2,213.35,1,0,2,1,1,6,0.36,2,0,0,19.24,0
851626899155,5,714.46,1,0,3,0,1,8,0.19,5,1,1,50.0,0
884487675267,18,100.43,0,3,4,0,1,2,0.5,18,1,0,12.38,0
706211782259,23,395.85,0,0,3,1,0,6,0.66,23,1,0,50.0,0
52382026640,23,296.24,0,2,1,1,1,5,0.7,23,1,0,48.41,0
797999192303,16,449.68,1,2,3,0,0,7,0.53,16,1,0,46.13,0
429157603258,10,380.14,0,2,1,1,0,5,0.52,10,0,0,44.29,0
868748647689,20,733.8,0,0,4,0,1,3,0.47,20,0,0,50.0,0
86004785975,1,334.19,3,2,0,1,1,6,0.25,1,0,0,37.45,1
534122445457,0,604.68,0,1,1,0,1,7,0.65,0,1,0,50.0,0
135408218645,4,510.19,2,3,3,1,0,1,0.66,4,1,0,50.0,0
303809246852,1,820.95,3,1,3,0,0,8,0.26,1,0,1,50.0,0
632663610137,14,485.28,1,2,3,0,1,8,0.7,14,1,1,50.0,0
295588385195,22,877.49,1,0,4,0,0,4,0.86,22,1,0,50.0,0
173477530678,16,100.13,1,3,2,0,0,8,0.59,16,1,1,27.06,0
103490452653,2,644.35,3,1,3,1,0,3,0.12,2,1,0,50.0,0
242988553319,22,108.83,1,2,3,0,1,5,0.33,22,1,0,19.04,1
379180115628,23,742.54,3,0,1,0,1,3,0.09,23,1,0,50.0,0
443873318236,7,311.43,3,2,0,1,0,2,0.3,7,0,0,34.56,0
977369055517,9,441.98,2,1,3,1,0,5,0.21,9,1,0,43.11,0
441388583010,13,442.39,2,1,4,0,1,8,0.55,13,1,1,50.0,0
789515828141,7,861.78,2,3,2,1,0,9,0.42,7,0,1,50.0,0
698643397999,6,191.88,2,0,2,0,0,5,0.72,6,0,0,16.78,0
990418697585,1,700.21,2,4,2,1,1,3,0.36,1,0,0,50.0,0
668703676236,9,983.13,1,2,4,1,1,3,0.15,9,0,0,50.0,0
765886750051,3,120.15,1,0,2,0,1,8,0.24,3,0,1,26.57,1
701759116447,5,969.3,1,4,2,0,0,3,0.55,5,0,0,50.0,1
683931200642,7,116.56,2,0,1,0,1,9,0.45,7,0,1,20.42,0
612071685118,21,857.03,0,2,2,0,0,1,0.04,21,1,0,50.0,0
978331909399,13,965.12,1,2,1,0,1,1,0.21,13,0,0,50.0,0
717003684161,16,993.72,1,3,1,1,1,5,0.3,16,0,0,50.0,0
882732043097,13,513.21,0,1,1,1,1,4,0.73,13,0,0,50.0,0
772568485999,16,880.26,2,1,4,1,1,3,0.73,16,0,0,50.0,0
300942440744,5,210.11,3,1,3,1,1,1,0.7,5,1,0,29.2,0
870260048591,11,482.85,0,3,0,0,1,7,0.82,11,1,0,48.77,0
854425391288,11,377.18,0,1,2,1,0,1,0.87,11,1,0,50.0,0
599834958470,5,455.66,1,0,0,1,1,6,0.07,5,1,0,50.0,0
490956405945,21,731.78,1,1,3,1,0,2,0.49,21,0,0,50.0,0
966125213498,6,178.73,2,1,1,1,1,4,0.15,6,1,0,33.26,0
225456247391,14,998.35,3,2,1,0,0,8,0.35,14,0,1,50.0,0
312339895838,12,671.56,3,3,1,0,0,3,0.66,12,1,0,50.0,0
854242441865,17,886.17,0,3,1,1,0,9,0.6,17,1,1,50.0,0
437170902453,14,846.73,2,1,2,1,1,5,0.13,14,0,0,50.0,1
661111847440,23,789.4,3,4,3,1,0,6,0.76,23,0,0,50.0,1
532517087098,21,135.3,0,2,3,1,1,2,0.79,21,1,0,21.12,0
121719106194,3,564.82,1,1,3,0,0,1,0.14,3,1,0,50.0,0
422253212353,16,395.33,3,4,0,1,1,5,0.62,16,1,0,50.0,0
722273019125,0,201.65,0,0,1,0,0,1,0.95,0,1,0,31.07,0
708091268278,5,408.69,3,2,4,1,0,4,0.09,5,1,0,48.44,0
963335348674,15,680.32,2,3,3,0,1,8,0.16,15,0,1,50.0,0
467812196111,11,307.56,0,4,0,1,0,2,0.77,11,1,0,42.08,0
301269052233,22,500.14,2,1,2,0,0,6,0.34,22,1,0,50.0,0
627761459394,14,464.04,0,4,1,0,0,5,0.96,14,1,0,50.0,0
861012129838,14,147.22,1,3,0,0,0,1,0.62,14,0,0,10.47,0
204991311243,2,665.27,3,0,4,1,1,8,0.48,2,1,1,50.0,0
191569560520,3,656.96,1,4,4,1,0,5,0.34,3,0,0,50.0,0
739793393584,2,969.77,2,1,2,0,1,9,0.24,2,0,1,50.0,0
977398845427,5,368.2,3,4,3,0,1,2,0.65,5,0,0,30.88,0
838867242652,20,477.06,1,0,3,1,0,6,0.59,20,1,0,50.0,0
809296221839,20,463.27,0,4,0,1,0,7,0.36,20,0,0,50.0,0
518694639616,21,927.77,0,0,0,0,1,1,0.92,21,1,0,50.0,0
330244130805,21,467.78,1,0,3,1,0,4,0.76,21,1,0,48.25,0
620629553593,22,498.49,3,2,3,0,0,2,0.26,22,1,0,50.0,0
781688405701,3,327.11,2,2,0,1,1,7,0.94,3,1,0,45.35,0
41993067417,3,101.05,0,1,1,1,1,3,0.76,3,0,0,14.17,0
60554118446,14,199.41,2,1,4,0,0,9,0.9,14,0,1,26.98,1
510432191313,0,733.5,3,1,4,1,0,8,0.14,0,1,1,50.0,0
286278653472,4,714.25,3,0,2,1,0,7,0.03,4,1,0,50.0,0
126706822737,15,390.28,0,0,4,1,0,8,0.49,15,0,1,50.0,0
423375685222,6,525.71,2,2,0,0,1,1,0.45,6,0,0,50.0,0
910903248784,14,367.64,3,0,1,0,1,6,0.87,14,1,0,44.58,1
734242445809,4,757.82,2,2,0,1,0,7,0.17,4,1,0,50.0,0
505172955341,13,858.25,0,4,3,0,1,7,0.02,13,0,0,50.0,0
997969560460,19,909.19,0,1,3,1,1,9,0.53,19,1,1,50.0,0
182568431241,9,256.48,3,1,4,0,1,7,0.18,9,0,0,22.41,0
303629755042,8,725.52,3,3,1,0,0,7,0.05,8,1,0,50.0,0
907669993582,7,966.7,2,2,2,1,1,6,0.02,7,1,0,50.0,0
834659777295,2,685.55,3,3,0,1,0,3,0.14,2,1,0,50.0,0
689934705344,9,415.88,0,1,2,1,1,6,0.38,9,1,0,47.78,0
171340514578,20,672.35,3,3,2,0,1,9,0.88,20,1,1,50.0,0
543116460041,17,719.58,1,4,2,1,0,3,0.76,17,1,0,50.0,0
720199657697,19,457.34,0,3,2,1,0,3,0.53,19,1,0,50.0,0
256900622451,0,193.59,2,4,0,1,0,7,0.43,0,1,0,23.35,0
252482544550,7,645.99,3,1,3,0,0,7,0.46,7,0,0,50.0,0
840766408874,5,821.93,3,0,0,0,0,5,0.88,5,1,0,50.0,0
270263645696,3,997.82,0,2,3,0,0,8,0.72,3,0,1,50.0,0
666226112357,3,300.75,0,3,3,1,0,8,0.17,3,0,1,40.46,0
996311352544,4,730.35,2,4,0,1,1,2,0.94,4,1,0,50.0,0
174168806850,16,125.24,0,1,0,0,1,6,0.77,16,1,0,19.82,0
133171238907,12,972.84,2,1,0,1,1,5,0.03,12,0,0,50.0,1
467479781203,8,111.31,3,0,3,0,0,4,0.5,8,1,0,5.36,0
407101488112,0,422.92,2,1,0,0,1,7,0.65,0,0,0,47.68,0
620520300197,15,168.76,2,1,1,0,0,4,0.06,15,0,0,24.13,0
119975320284,17,658.87,2,0,4,0,1,5,0.35,17,0,0,50.0,0
540903276679,21,405.55,3,1,4,0,0,8,0.65,21,0,1,50.0,0
691352250040,0,759.65,1,4,1,1,0,5,0.82,0,0,0,50.0,0
971599493023,17,537.74,1,3,4,1,0,9,0.98,17,1,1,50.0,0
111091529407,23,477.46,2,3,3,0,1,2,0.12,23,0,0,48.28,0
383124956369,0,413.66,0,4,0,1,1,2,0.63,0,0,0,47.55,0
263786771853,10,177.52,1,3,0,0,1,9,0.89,10,1,1,25.79,0
494686839935,13,284.34,3,1,0,1,0,2,0.72,13,0,0,25.59,0
780076829424,4,675.19,2,3,1,0,1,3,0.63,4,1,0,50.0,0
903516703343,6,547.08,1,3,1,1,1,6,0.21,6,1,0,50.0,0
861080513545,3,163.08,3,1,3,0,1,4,0.82,3,0,0,17.97,1
241620772687,18,589.56,2,3,1,0,1,8,0.56,18,1,1,50.0,0
219668437331,19,148.73,1,1,0,0,0,8,0.11,19,0,1,31.51,0
36889046695,6,560.55,2,0,3,0,0,2,0.94,6,1,0,50.0,0
932893706503,19,968.47,1,0,3,0,0,2,0.99,19,1,0,50.0,0
473213939468,19,376.61,1,3,0,1,1,3,0.54,19,1,0,50.0,0
149820154003,1,751.15,0,0,2,0,0,2,0.78,1,0,0,50.0,0
355950986661,17,771.0,1,3,0,1,0,5,0.58,17,1,0,50.0,0
156232663640,16,464.37,0,0,3,0,0,1,0.42,16,0,0,50.0,0
936110197770,3,633.96,3,3,2,0,1,7,0.41,3,0,0,50.0,0
93571259316,17,524.84,1,2,0,1,0,8,0.96,17,0,1,50.0,0
377698369903,1,355.03,2,4,0,0,1,4,0.37,1,1,0,39.34,0
184235906766,1,779.27,0,0,2,0,0,7,0.49,1,1,0,50.0,0
836841437488,7,732.54,1,1,2,0,1,9,0.25,7,1,1,50.0,0
295539206496,23,910.49,0,4,4,0,0,7,0.25,23,1,0,50.0,0
72622981352,9,656.31,2,3,2,0,1,2,0.36,9,1,0,50.0,0
996642133774,4,449.85,2,4,1,0,1,2,0.92,4,1,0,46.88,0
570433190564,15,742.61,2,1,2,1,1,6,0.4,15,1,0,50.0,0
781384252425,7,657.13,3,1,3,0,1,8,0.55,7,1,1,50.0,0
948257651670,17,654.95,3,3,2,1,1,3,0.55,17,1,0,50.0,0
837969610317,12,864.85,2,0,0,0,0,1,0.58,12,1,0,50.0,0
967508590075,10,919.42,3,0,1,0,1,1,0.82,10,0,0,50.0,0
777966938189,14,262.22,3,2,2,1,0,2,0.9,14,1,0,34.37,0
213410948498,20,382.65,3,1,1,1,1,6,0.21,20,1,0,50.0,0
952330220808,14,685.28,3,2,4,0,0,2,0.86,14,0,0,50.0,0
11560217811,23,601.5,3,1,1,1,0,6,0.55,23,0,0,50.0,0
983485988698,0,687.09,3,2,0,0,0,1,0.92,0,1,0,50.0,0
447938662364,10,489.71,2,0,4,0,1,9,0.92,10,0,1,50.0,0
206596131760,12,471.2,3,1,2,0,0,7,0.39,12,1,0,50.0,0
113201808611,20,205.89,3,0,1,1,1,1,0.65,20,0,0,27.82,0
443992393144,15,661.28,0,4,4,1,1,9,0.87,15,0,1,50.0,0
490516344414,22,258.21,0,0,2,1,0,9,0.38,22,1,1,50.0,1
231387200523,6,703.92,3,1,2,1,1,6,0.04,6,0,0,50.0,0
70451660334,12,970.37,1,4,1,0,0,2,0.36,12,1,0,50.0,0
6801551836,20,330.77,1,2,1,1,1,2,0.37,20,1,0,50.0,0
527682010491,19,227.94,3,3,4,1,0,8,0.81,19,0,1,41.23,0
279434956803,2,121.76,2,1,1,1,1,9,0.31,2,1,1,32.47,0
847038003262,9,440.94,2,3,2,0,0,4,0.89,9,0,0,49.57,0
91930076735,14,293.15,0,3,0,0,1,2,0.55,14,1,0,31.51,0
273235663761,11,542.67,2,4,4,0,1,5,0.59,11,1,0,50.0,0
784333536644,17,571.88,2,2,0,1,0,7,0.81,17,0,0,50.0,1
976656691919,17,414.39,2,0,0,0,1,4,0.13,17,1,0,45.85,0
696640187790,20,774.92,3,4,2,0,1,9,0.02,20,0,1,50.0,0
587232587931,23,914.33,3,2,0,0,1,4,0.06,23,0,0,50.0,0
775780810773,6,290.37,1,0,3,1,1,8,0.03,6,1,1,49.72,0
761493204978,3,852.67,0,0,4,1,0,3,0.7,3,0,0,50.0,0
600010398336,17,218.07,1,2,2,0,1,6,0.24,17,1,0,33.49,0
860033059147,12,305.83,2,0,1,0,0,6,0.86,12,1,0,41.52,0
286804233697,22,605.27,2,1,2,0,0,3,0.88,22,0,0,49.17,0
949622235474,9,375.92,1,1,1,0,1,2,0.36,9,0,0,46.55,1
491461564839,3,137.54,1,4,2,0,1,6,0.19,3,1,0,19.57,0
77671280776,9,365.38,3,0,3,1,0,7,0.5,9,1,0,46.98,0
439999504336,4,914.38,3,0,4,0,0,7,0.82,4,1,0,50.0,0
877451241235,11,256.8,0,2,0,0,1,1,0.68,11,1,0,22.5,0
493144603477,0,787.38,3,1,2,0,1,6,0.03,0,0,0,50.0,1
49001183201,19,750.05,2,3,4,1,1,9,0.01,19,0,1,50.0,0
584348673754,11,195.6,2,4,4,1,0,9,0.11,11,1,1,34.99,0
652486364156,3,396.5,1,1,4,0,0,2,0.34,3,0,0,46.37,0
757615853624,15,270.42,0,2,4,1,1,4,0.54,15,0,0,27.66,0
92788913420,12,120.84,3,4,4,1,0,6,0.82,12,1,0,19.13,0
591808691571,12,255.74,0,3,0,1,1,4,0.14,12,0,0,32.06,0
452152107045,19,281.42,2,4,0,0,0,9,0.15,19,1,1,49.12,0
261614623028,14,249.38,2,1,2,0,0,2,0.86,14,0,0,23.33,0
947126938603,3,181.99,3,3,1,0,0,6,0.92,3,1,0,30.25,0
955954212822,20,573.67,3,2,2,0,1,1,0.55,20,0,0,50.0,0
12175605152,22,390.38,3,4,4,0,0,9,0.78,22,1,1,50.0,0
628263717875,1,917.42,1,1,1,1,0,1,0.34,1,1,0,50.0,0
906061712204,14,268.49,2,2,2,1,1,8,0.95,14,1,1,50.0,0
494855249621,15,642.58,1,3,1,1,1,9,0.9,15,1,1,50.0,0
424890394110,14,910.56,2,4,0,0,0,1,0.85,14,1,0,50.0,0
712130249035,14,142.47,3,0,4,1,0,1,0.01,14,0,0,21.29,0
366581977935,9,564.65,2,1,1,0,1,7,0.52,9,0,0,50.0,0
540267123424,12,505.6,2,1,3,0,1,5,0.03,12,0,0,50.0,0
771538917059,19,935.9,0,0,4,1,0,3,0.68,19,0,0,50.0,0
12849919440,3,697.39,2,2,0,1,1,9,0.18,3,1,1,50.0,0
248907085074,11,414.25,2,1,0,0,1,2,0.64,11,1,0,50.0,0
666578161519,4,740.37,0,2,2,1,1,6,0.1,4,0,0,50.0,0
510623543855,18,624.39,3,3,3,1,1,4,0.76,18,1,0,50.0,0
156778929660,10,412.45,0,0,1,1,0,5,0.73,10,0,0,46.29,0
734524940220,5,806.72,3,2,2,0,1,2,0.0,5,0,0,50.0,0
606386468950,13,701.35,3,3,0,0,1,1,0.79,13,1,0,50.0,0
503744977044,17,104.87,3,4,1,1,1,9,0.16,17,0,1,21.34,0
706681230692,8,878.62,2,1,0,1,0,3,0.11,8,0,0,50.0,0
227891990858,11,457.38,0,0,0,0,1,6,0.5,11,0,0,40.25,0
510720707088,15,680.9,0,4,3,0,0,9,0.59,15,1,1,50.0,0
823458350173,15,457.09,0,4,4,0,1,1,0.1,15,0,0,40.1,0
963883750602,3,893.23,0,4,1,0,0,5,0.3,3,0,0,50.0,0
782006405536,23,685.75,1,2,3,1,0,4,0.41,23,1,0,50.0,0
680492633009,18,621.45,2,1,0,0,1,3,0.94,18,1,0,50.0,0
110755998435,20,982.24,1,0,0,0,0,2,0.25,20,1,0,50.0,0
706787621233,20,352.58,2,1,3,1,1,3,0.26,20,1,0,46.34,0
563958520994,19,158.73,0,1,1,1,0,1,0.66,19,1,0,27.23,0
992790122747,5,564.41,1,1,0,1,0,1,0.73,5,1,0,50.0,0
513834497596,1,481.62,3,3,1,0,0,8,0.01,1,1,1,50.0,0
544269461874,5,508.86,0,3,3,0,1,5,0.13,5,0,0,47.63,1
157673261460,13,658.09,0,3,0,1,0,2,0.36,13,1,0,50.0,0
315062076162,8,653.61,3,3,2,0,0,3,0.63,8,0,0,50.0,0
874620017048,17,453.04,0,1,2,0,0,2,0.13,17,0,0,50.0,0
816025891631,14,876.59,2,1,0,0,1,2,0.36,14,1,0,50.0,0
259879833871,9,686.31,0,0,4,1,1,4,0.08,9,0,0,50.0,0
708874424308,4,900.92,2,0,0,1,0,4,0.57,4,0,0,50.0,0
932504619851,13,921.84,2,0,0,0,0,7,0.43,13,1,0,50.0,0
770003370920,16,250.58,0,0,0,0,1,2,0.79,16,0,0,37.6,0
898670410260,14,712.51,3,0,3,0,1,9,0.57,14,0,1,50.0,0
113229426432,3,385.76,2,3,0,0,0,7,0.66,3,0,0,40.53,0
310210018487,15,852.79,1,1,0,0,1,4,0.67,15,1,0,50.0,0
509406977614,10,759.57,2,0,3,1,1,7,0.59,10,1,0,50.0,0
349837715419,12,278.87,3,2,0,1,1,1,0.02,12,1,0,36.42,0
360890467131,4,944.86,0,0,2,0,0,7,0.83,4,0,0,50.0,0
355133012475,17,715.13,3,0,2,1,0,6,0.92,17,0,0,50.0,0
256595026336,2,953.77,3,1,0,0,0,9,0.53,2,1,1,50.0,0
818253085716,9,281.72,0,3,3,0,0,8,0.11,9,1,1,42.54,0
511332761298,16,882.73,1,4,0,0,0,2,0.65,16,0,0,50.0,0
412731157631,14,701.27,1,1,0,1,1,3,0.36,14,0,0,50.0,0
838464156529,15,597.06,2,3,1,1,1,3,0.07,15,0,0,50.0,1
724846641466,1,838.46,2,2,4,1,0,6,0.85,1,0,0,50.0,0
305243164683,13,669.58,1,4,3,1,1,2,0.71,13,0,0,50.0,1
489344733645,10,702.64,0,3,4,1,1,2,0.8,10,1,0,50.0,0
559448736784,14,328.3,3,3,1,1,1,4,0.8,14,1,0,37.76,0
239594821564,0,835.35,0,1,4,0,1,1,0.36,0,0,0,50.0,0
22395405807,8,685.27,3,3,0,0,0,1,0.48,8,0,0,50.0,1
728729424835,1,859.95,3,0,2,0,1,1,0.23,1,0,0,50.0,0
224772772991,19,416.37,1,3,3,0,0,5,0.75,19,1,0,47.13,0
918656707225,22,398.54,1,4,3,1,1,9,0.52,22,1,1,50.0,0
333987200035,7,121.51,0,3,0,1,1,4,0.65,7,0,0,21.27,0
327758907503,3,791.74,3,2,4,0,1,8,0.36,3,0,1,50.0,0
467859837239,1,397.28,0,0,3,1,0,7,0.68,1,0,0,38.12,0
358504845279,11,394.49,2,4,1,1,0,6,0.67,11,1,0,50.0,1
334987648899,16,719.82,1,4,1,1,1,9,0.77,16,1,1,50.0,0
137047117986,6,327.58,1,1,4,1,1,1,0.16,6,1,0,44.85,0
740312289312,3,918.12,3,1,1,1,1,7,0.62,3,0,0,50.0,0
267535097041,21,584.26,1,0,2,1,0,9,0.88,21,0,1,50.0,0
584312577449,17,972.53,0,4,0,0,0,2,0.09,17,1,0,50.0,1
265035525958,10,169.0,3,2,3,1,0,4,0.96,10,1,0,26.79,0
813837922897,17,403.14,3,3,0,1,1,5,0.21,17,1,0,48.01,0
91212756995,14,443.32,2,3,4,0,1,5,0.94,14,1,0,39.63,0
20988438824,10,757.38,0,3,0,0,0,7,0.87,10,0,0,50.0,0
291091772661,13,291.67,3,1,3,0,0,8,0.77,13,0,1,28.64,0
821217424765,4,437.81,1,4,3,0,0,9,0.21,4,0,1,50.0,0
90097765308,12,919.58,1,4,4,0,1,5,0.22,12,0,0,50.0,0
32644304397,18,203.1,3,2,3,0,1,2,0.26,18,1,0,20.26,0
170324443723,3,770.79,1,1,1,0,1,2,0.81,3,0,0,50.0,0
60160255511,20,732.24,3,2,0,0,0,5,0.19,20,1,0,50.0,0
594664795436,22,217.45,3,4,2,0,0,5,0.58,22,1,0,28.34,0
344002211505,6,719.64,3,3,2,1,1,5,0.78,6,0,0,50.0,0
454602506329,20,612.81,1,1,2,1,1,6,0.46,20,1,0,50.0,1
807049756755,19,358.77,1,1,4,0,1,8,0.84,19,1,1,50.0,0
547163042364,16,380.03,0,1,2,0,1,5,0.56,16,0,0,43.89,0
305956038951,10,849.69,2,3,0,0,1,3,0.6,10,0,0,50.0,0
353962532212,1,307.91,1,1,3,1,1,9,0.68,1,0,1,50.0,0
902832704064,1,561.5,3,0,1,0,0,4,0.85,1,0,0,50.0,0
106025560615,3,713.03,1,1,2,1,0,8,0.0,3,1,1,50.0,0
749277374426,8,216.91,1,3,2,1,0,9,0.39,8,0,1,30.3,0
880094030113,16,939.12,3,1,2,1,0,7,0.96,16,0,0,50.0,0
718810998172,10,334.57,0,0,1,1,1,3,0.1,10,0,0,39.49,0
9165131023,17,386.95,3,0,0,0,0,6,0.23,17,1,0,49.47,0
944697864879,14,699.5,0,1,2,0,0,7,0.57,14,0,0,50.0,1
897538899892,7,170.37,1,4,3,0,0,7,0.86,7,1,0,26.8,0
255544163273,6,664.85,3,4,4,0,1,8,0.1,6,1,1,50.0,0
370861574597,18,924.43,1,2,1,0,0,5,0.0,18,1,0,50.0,0
588858241735,23,324.18,3,0,0,1,0,5,0.69,23,1,0,45.11,0
540697096358,11,425.72,1,4,3,1,1,2,0.6,11,1,0,41.54,0
474131662600,9,309.1,1,2,1,0,1,2,0.27,9,0,0,38.92,0
854550483201,23,836.89,1,4,1,1,1,4,0.96,23,0,0,50.0,0
236578563188,21,250.85,3,1,4,1,0,7,0.56,21,1,0,28.92,0
329520301279,20,411.97,0,0,4,0,0,8,0.66,20,1,1,50.0,0
339861233979,8,640.92,1,4,0,1,1,3,0.38,8,1,0,50.0,0
952897842348,0,464.1,3,1,2,1,0,1,0.92,0,0,0,47.23,0
826534916315,0,158.92,3,2,4,0,0,4,0.28,0,0,0,11.48,1
191606940560,16,952.95,1,1,0,1,0,6,0.75,16,1,0,50.0,0
860243103638,2,404.11,1,2,1,0,0,6,0.12,2,1,0,50.0,0
774081594972,10,501.09,0,4,2,1,1,9,0.54,10,1,1,50.0,0
559263485937,16,250.79,1,3,3,1,0,7,0.58,16,0,0,38.08,0
894157407807,6,878.82,0,1,1,0,1,9,0.19,6,1,1,50.0,0
913119273692,17,362.29,2,3,0,1,0,5,0.32,17,1,0,47.78,0
921550632718,8,117.84,3,0,3,1,1,5,0.18,8,1,0,21.04,0
772311354090,4,384.76,0,3,1,0,0,5,0.85,4,0,0,45.07,0
522600927093,18,985.65,1,0,4,1,0,5,0.66,18,1,0,50.0,0
839762669218,21,232.16,0,4,0,1,0,4,0.45,21,1,0,32.07,1
63117664971,8,128.08,1,4,3,0,1,6,0.56,8,1,0,19.8,0
140535627605,3,620.36,0,1,4,0,0,1,0.34,3,1,0,50.0,0
631986072340,23,434.5,3,3,3,1,1,2,0.43,23,0,0,50.0,0
595195753385,16,815.48,0,0,2,1,0,9,0.62,16,1,1,50.0,0
776290499191,7,758.7,2,0,2,0,0,6,0.21,7,1,0,50.0,0
627875422645,18,266.88,3,3,0,1,0,6,0.13,18,1,0,38.71,0
580794550258,11,608.17,0,4,3,0,1,4,0.94,11,0,0,50.0,1
550831022406,4,129.19,2,4,2,1,1,5,0.24,4,1,0,14.2,1
35069623563,7,495.53,2,0,1,0,1,9,0.5,7,1,1,50.0,0
988895113825,9,742.65,0,1,1,0,0,2,0.76,9,1,0,50.0,0
104799198720,12,473.46,3,4,2,0,0,3,0.56,12,0,0,48.78,0
372916354191,5,206.16,0,2,2,0,0,8,0.63,5,0,1,33.87,0
891770031082,3,155.38,3,0,0,1,1,9,0.16,3,0,1,21.45,0
17465056377,6,868.29,3,3,0,1,1,5,0.39,6,0,0,50.0,0
615565173872,8,902.19,0,3,1,0,0,3,0.69,8,1,0,50.0,0
271835222917,11,408.78,2,0,4,0,0,1,0.21,11,1,0,50.0,0
879269135489,17,247.76,3,0,3,0,1,2,0.48,17,1,0,29.53,1
343772051127,17,980.75,1,4,4,1,1,4,0.59,17,0,0,50.0,0
269987066794,4,591.28,1,0,0,0,0,4,0.79,4,0,0,50.0,1
988755053313,3,528.99,2,0,4,1,1,5,0.22,3,0,0,50.0,0
444309721868,13,767.45,2,2,0,1,1,9,0.98,13,0,1,50.0,0
189889939252,16,251.98,0,3,4,0,1,2,0.97,16,0,0,20.1,0
821757627900,20,621.99,3,4,1,1,1,2,0.01,20,1,0,50.0,0
978954185788,8,901.15,0,1,0,1,1,5,0.37,8,0,0,50.0,0
797221031143,17,120.76,1,4,1,0,0,2,0.07,17,1,0,19.88,0
83461719411,22,705.65,1,3,4,1,0,5,0.32,22,0,0,50.0,0
337597693181,10,596.28,3,1,2,0,1,5,0.61,10,0,0,50.0,0
79806154011,11,955.72,3,0,2,1,0,7,0.61,11,1,0,50.0,1
995039411665,10,332.83,1,2,3,0,1,4,0.1,10,1,0,39.85,0
28901768933,0,873.0,0,2,2,1,0,2,0.68,0,1,0,50.0,1
609810652049,15,378.09,3,3,3,1,0,8,0.85,15,1,1,48.21,1
340045418449,0,486.88,0,3,4,1,0,1,0.63,0,0,0,50.0,0
824413149198,3,291.96,3,2,3,0,1,1,0.31,3,0,0,25.84,0
957874450715,21,877.23,2,1,3,1,0,7,0.0,21,0,0,50.0,0
821948577641,3,275.87,0,1,3,1,0,4,0.65,3,0,0,29.54,0
994661656730,11,873.11,1,4,1,1,1,3,0.68,11,0,0,50.0,0
772242470113,7,510.05,2,0,3,0,0,1,0.71,7,0,0,50.0,0
818697048315,1,851.58,0,1,0,0,0,8,0.04,1,0,1,50.0,0
127215202528,16,338.04,3,0,4,0,1,8,0.52,16,1,1,48.31,0
641846838051,18,219.46,1,3,1,1,0,4,0.41,18,0,0,31.07,0
742176873111,21,599.47,3,1,0,1,1,2,0.77,21,1,0,50.0,0
565132346817,1,558.49,0,1,4,0,1,4,0.72,1,1,0,50.0,0
289329598632,8,420.95,2,1,1,0,1,7,0.95,8,1,0,50.0,0
932283894640,2,696.54,0,4,4,1,1,4,0.9,2,0,0,50.0,0
145619851120,16,185.63,1,3,2,1,0,3,0.56,16,1,0,32.32,0
893460221740,20,659.8,2,2,4,1,1,1,0.98,20,0,0,50.0,0
105864279384,0,290.58,1,4,2,0,0,9,0.15,0,1,1,33.84,0
549660167359,10,216.06,3,4,2,1,1,5,0.01,10,1,0,28.7,0
262672153713,13,918.65,2,1,4,0,1,2,0.11,13,1,0,50.0,0
111031886526,15,513.82,0,4,2,0,0,6,0.36,15,1,0,50.0,0
